shop,posting_number,accrual_date,type_id,accrual_type,sku,quantity,seller_price,amount,currency
Instax Shop,91856330-0325-1,2026-08-11,74,StarsMembership,2090798474,1,,-7.46,RUB
Instax Shop,91856330-0325-1,2026-08-11,32,Logistic,2090798474,1,,-65,RUB
Instax Shop,91856330-0325-1,2026-08-11,69,SaleCommission,2090798474,1,497,-243.53,RUB
Instax Shop,91856330-0325-1,2026-08-11,29,LastMileCourier,2090798474,1,,-9.6,RUB
Instax Shop,91856330-0325-1,2026-08-10,84,ItemPacking,,,,-15,RUB
Instax Shop,56473364-0263-1,2026-08-10,32,Logistic,1393784711,1,,-66,RUB
Instax Shop,56473364-0263-1,2026-08-10,69,SaleCommission,1393784711,1,1197,-586.53,RUB
Instax Shop,56473364-0263-1,2026-08-10,29,LastMileCourier,1393784711,1,,-6.06,RUB
Instax Shop,56473364-0263-1,2026-08-10,74,StarsMembership,1393784711,1,,-17.96,RUB
Instax Shop,56696962-0012-2,2026-08-11,74,StarsMembership,1393797856,1,,-17.96,RUB
Instax Shop,56696962-0012-2,2026-08-11,32,Logistic,1393797856,1,,-65,RUB
Instax Shop,56696962-0012-2,2026-08-11,69,SaleCommission,1393797856,1,1197,-586.53,RUB
Instax Shop,56696962-0012-2,2026-08-11,29,LastMileCourier,1393797856,1,,-10.31,RUB
Instax Shop,75545402-0748-1,2026-08-11,74,StarsMembership,2078709160,1,,-14.66,RUB
Instax Shop,75545402-0748-1,2026-08-11,32,Logistic,2078709160,1,,-60,RUB
Instax Shop,75545402-0748-1,2026-08-11,69,SaleCommission,2078709160,1,977,-429.88,RUB
Instax Shop,75545402-0748-1,2026-08-11,29,LastMileCourier,2078709160,1,,-13.9,RUB
Instax Shop,0128756867-0238-1,2026-08-11,74,StarsMembership,2078709160,1,,-14.66,RUB
Instax Shop,0128756867-0238-1,2026-08-11,69,SaleCommission,2078709160,1,977,-429.88,RUB
Instax Shop,0128756867-0238-1,2026-08-11,29,LastMileCourier,2078709160,1,,-7.36,RUB
Instax Shop,0128756867-0238-1,2026-08-11,32,Logistic,2078709160,1,,-59,RUB
Instax Shop,52311692-0306-2,2026-08-10,69,SaleCommission,908818342,1,1097,-537.53,RUB
Instax Shop,52311692-0306-2,2026-08-10,74,StarsMembership,908818342,1,,-16.46,RUB
Instax Shop,52311692-0306-2,2026-08-10,29,LastMileCourier,908818342,1,,-8.75,RUB
Instax Shop,52311692-0306-2,2026-08-10,32,Logistic,908818342,1,,-65,RUB
Instax Shop,44439106-0250-1,2026-08-12,32,Logistic,2082848101,1,,-163.76,RUB
Instax Shop,44439106-0250-1,2026-08-12,29,LastMileCourier,2082848101,1,,-5.83,RUB
Instax Shop,44439106-0250-1,2026-08-12,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,44439106-0250-1,2026-08-12,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,0164270510-0055-1,2026-08-10,69,SaleCommission,1393797856,1,1197,-586.53,RUB
Instax Shop,0164270510-0055-1,2026-08-10,74,StarsMembership,1393797856,1,,-17.96,RUB
Instax Shop,0164270510-0055-1,2026-08-10,32,Logistic,1393797856,1,,-65,RUB
Instax Shop,0164270510-0055-1,2026-08-10,29,LastMileCourier,1393797856,1,,-8.27,RUB
Instax Shop,41705260-0125-1,2026-08-10,74,StarsMembership,2090798474,1,,-7.46,RUB
Instax Shop,41705260-0125-1,2026-08-10,69,SaleCommission,2090798474,1,497,-243.53,RUB
Instax Shop,41705260-0125-1,2026-08-10,29,LastMileCourier,2090798474,1,,-9.22,RUB
Instax Shop,41705260-0125-1,2026-08-10,32,Logistic,2090798474,1,,-59,RUB
Instax Shop,07642683-0211-2,2026-08-11,29,LastMileCourier,1281295474,1,,-8.24,RUB
Instax Shop,07642683-0211-2,2026-08-11,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,07642683-0211-2,2026-08-11,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,07642683-0211-2,2026-08-11,32,Logistic,1281295474,1,,-65,RUB
Instax Shop,33111637-0109-1,2026-08-09,74,StarsMembership,1857077047,1,,-11.66,RUB
Instax Shop,33111637-0109-1,2026-08-09,29,LastMileCourier,1857077047,1,,-8.21,RUB
Instax Shop,33111637-0109-1,2026-08-09,69,SaleCommission,1857077047,1,777,-380.73,RUB
Instax Shop,33111637-0109-1,2026-08-09,32,Logistic,1857077047,1,,-73,RUB
Instax Shop,60772529-0153-1,2026-08-11,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,60772529-0153-1,2026-08-11,32,Logistic,4893687016,1,,-61,RUB
Instax Shop,60772529-0153-1,2026-08-11,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,60772529-0153-1,2026-08-11,29,LastMileCourier,4893687016,1,,-18.82,RUB
Instax Shop,60772529-0154-1,2026-08-14,32,Logistic,2980608115,1,,-62,RUB
Instax Shop,60772529-0154-1,2026-08-14,74,StarsMembership,2980608115,1,,-17.96,RUB
Instax Shop,60772529-0154-1,2026-08-14,69,SaleCommission,2980608115,1,1197,-586.53,RUB
Instax Shop,60772529-0154-1,2026-08-14,29,LastMileCourier,2980608115,1,,-20.94,RUB
Instax Shop,0209157566-0176-1,2026-08-10,29,LastMileCourier,1393784711,1,,-8.25,RUB
Instax Shop,0209157566-0176-1,2026-08-10,69,SaleCommission,1393784711,1,1197,-586.53,RUB
Instax Shop,0209157566-0176-1,2026-08-10,32,Logistic,1393784711,1,,-65,RUB
Instax Shop,0209157566-0176-1,2026-08-10,74,StarsMembership,1393784711,1,,-17.96,RUB
Instax Shop,39074902-0131-1,2026-08-12,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,39074902-0131-1,2026-08-12,29,LastMileCourier,4893687016,1,,-9.78,RUB
Instax Shop,39074902-0131-1,2026-08-12,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,39074902-0131-1,2026-08-12,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,36148033-0344-1,2026-08-11,32,Logistic,2078709026,1,,-65,RUB
Instax Shop,36148033-0344-1,2026-08-11,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,36148033-0344-1,2026-08-11,29,LastMileCourier,2078709026,1,,-9.74,RUB
Instax Shop,36148033-0344-1,2026-08-11,69,SaleCommission,2078709026,1,1097,-482.68,RUB
Instax Shop,0260709597-0018-3,2026-08-10,74,StarsMembership,758898715,1,,-17.96,RUB
Instax Shop,0260709597-0018-3,2026-08-10,32,Logistic,758898715,1,,-65,RUB
Instax Shop,0260709597-0018-3,2026-08-10,69,SaleCommission,758898715,1,1197,-586.53,RUB
Instax Shop,26624284-0345-1,2026-08-10,29,LastMileCourier,2090798532,1,,-8.24,RUB
Instax Shop,26624284-0345-1,2026-08-10,32,Logistic,2090798532,1,,-65,RUB
Instax Shop,26624284-0345-1,2026-08-10,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,26624284-0345-1,2026-08-10,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,0135688608-0038-2,2026-08-09,32,Logistic,2082848101,1,,-65,RUB
Instax Shop,0135688608-0038-2,2026-08-09,29,LastMileCourier,2082848101,1,,-9.3,RUB
Instax Shop,0135688608-0038-2,2026-08-09,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,0135688608-0038-2,2026-08-09,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,34705085-0187-1,2026-08-10,69,SaleCommission,2078709026,1,1097,-482.68,RUB
Instax Shop,34705085-0187-1,2026-08-10,29,LastMileCourier,2078709026,1,,-8.29,RUB
Instax Shop,34705085-0187-1,2026-08-10,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,34705085-0187-1,2026-08-10,32,Logistic,2078709026,1,,-65,RUB
Instax Shop,36831644-0381-2,2026-08-13,32,Logistic,4893687016,1,,-155.76,RUB
Instax Shop,36831644-0381-2,2026-08-13,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,36831644-0381-2,2026-08-13,29,LastMileCourier,4893687016,1,,-8.16,RUB
Instax Shop,36831644-0381-2,2026-08-13,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,0150003676-0005-1,2026-08-14,32,Logistic,2090798532,1,,-59,RUB
Instax Shop,0150003676-0005-1,2026-08-14,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,0150003676-0005-1,2026-08-14,29,LastMileCourier,2090798532,1,,-6.97,RUB
Instax Shop,0150003676-0005-1,2026-08-14,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,56609522-0160-1,2026-08-16,29,LastMileCourier,908829218,1,,-7.42,RUB
Instax Shop,56609522-0160-1,2026-08-16,59,ReturnFlowLogistic,908829218,1,,-56,RUB
Instax Shop,56609522-0160-1,2026-08-16,32,Logistic,908829218,1,,-59,RUB
Instax Shop,56609522-0160-1,2026-08-16,45,PickUpPointReturnAcceptance,908829218,1,,-15,RUB
Instax Shop,56609522-0160-1,2026-08-14,39,PackingFee,908829218,1,,-10,RUB
Instax Shop,56609522-0160-1,2026-08-14,38,PackageCost,908829218,1,,-5,RUB
Instax Shop,0133107045-2290-1,2026-08-27,59,ReturnFlowLogistic,1393855629,1,,-65,RUB
Instax Shop,0133107045-2290-1,2026-08-27,29,LastMileCourier,1393855629,1,,-10.97,RUB
Instax Shop,0133107045-2290-1,2026-08-27,45,PickUpPointReturnAcceptance,1393855629,1,,-15,RUB
Instax Shop,0133107045-2290-1,2026-08-27,32,Logistic,1393855629,1,,-60,RUB
Instax Shop,30332520-0748-1,2026-08-13,32,Logistic,2082847183,1,,-163.76,RUB
Instax Shop,30332520-0748-1,2026-08-13,69,SaleCommission,2082847183,1,1197,-586.53,RUB
Instax Shop,30332520-0748-1,2026-08-13,29,LastMileCourier,2082847183,1,,-7.71,RUB
Instax Shop,30332520-0748-1,2026-08-13,74,StarsMembership,2082847183,1,,-17.96,RUB
Instax Shop,50648968-0195-1,2026-08-15,32,Logistic,4893687016,1,,-61,RUB
Instax Shop,50648968-0195-1,2026-08-15,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,50648968-0195-1,2026-08-15,29,LastMileCourier,4893687016,1,,-8.32,RUB
Instax Shop,50648968-0195-1,2026-08-15,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,13088495-1230-1,2026-08-09,32,Logistic,2082847117,1,,-65,RUB
Instax Shop,13088495-1230-1,2026-08-09,29,LastMileCourier,2082847117,1,,-11.73,RUB
Instax Shop,13088495-1230-1,2026-08-09,69,SaleCommission,2082847117,1,1197,-586.53,RUB
Instax Shop,13088495-1230-1,2026-08-09,74,StarsMembership,2082847117,1,,-17.96,RUB
Instax Shop,0145610309-0304-1,2026-08-14,59,ReturnFlowLogistic,1281295474,1,,-59,RUB
Instax Shop,0145610309-0304-1,2026-08-09,69,SaleCommission,1281295474,1,-1197,586.53,RUB
Instax Shop,0145610309-0304-1,2026-08-14,45,PickUpPointReturnAcceptance,1281295474,1,,-15,RUB
Instax Shop,0145610309-0304-1,2026-08-09,32,Logistic,1281295474,1,,-59,RUB
Instax Shop,0145610309-0304-1,2026-08-09,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,0145610309-0304-1,2026-08-09,29,LastMileCourier,1281295474,1,,-7.88,RUB
Instax Shop,0145610309-0304-1,2026-08-09,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,0145610309-0304-1,2026-08-09,39,PackingFee,1281295474,1,,-10,RUB
Instax Shop,0145610309-0304-1,2026-08-09,38,PackageCost,1281295474,1,,-5,RUB
Instax Shop,0243781126-16114-1,2026-08-11,32,Logistic,2396422586,1,,-72,RUB
Instax Shop,0243781126-16114-1,2026-08-11,74,StarsMembership,2396422586,1,,-17.96,RUB
Instax Shop,0243781126-16114-1,2026-08-11,69,SaleCommission,2396422586,1,1197,-586.53,RUB
Instax Shop,0243781126-16114-1,2026-08-11,29,LastMileCourier,2396422586,1,,-11.24,RUB
Instax Shop,0141824591-0205-1,2026-08-17,69,SaleCommission,1393792471,1,1197,-586.53,RUB
Instax Shop,0141824591-0205-1,2026-08-17,98,DeliveryToHandoverPlaceByOzon,1393792471,1,,-25,RUB
Instax Shop,0141824591-0205-1,2026-08-17,74,StarsMembership,1393792471,1,,-17.96,RUB
Instax Shop,0141824591-0205-1,2026-08-17,32,Logistic,1393792471,1,,-65,RUB
Instax Shop,31709801-0312-1,2026-08-10,29,LastMileCourier,758898715,1,,-12.58,RUB
Instax Shop,31709801-0312-1,2026-08-10,69,SaleCommission,758898715,1,1197,-586.53,RUB
Instax Shop,31709801-0312-1,2026-08-10,32,Logistic,758898715,1,,-68,RUB
Instax Shop,31709801-0312-1,2026-08-10,74,StarsMembership,758898715,1,,-17.96,RUB
Instax Shop,0247755858-0006-1,2026-08-11,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,0247755858-0006-1,2026-08-11,29,LastMileCourier,1281295474,1,,-9.09,RUB
Instax Shop,0247755858-0006-1,2026-08-11,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,0247755858-0006-1,2026-08-11,32,Logistic,1281295474,1,,-56,RUB
Instax Shop,0145002298-0067-1,2026-08-11,32,Logistic,2090798532,1,,-59,RUB
Instax Shop,0145002298-0067-1,2026-08-11,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,0145002298-0067-1,2026-08-11,29,LastMileCourier,2090798532,1,,-7.91,RUB
Instax Shop,0145002298-0067-1,2026-08-11,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,14006339-0239-1,2026-08-20,45,PickUpPointReturnAcceptance,2082847183,1,,-15,RUB
Instax Shop,14006339-0239-1,2026-08-20,32,Logistic,2082847183,1,,-68,RUB
Instax Shop,14006339-0239-1,2026-08-20,29,LastMileCourier,2082847183,1,,-8.11,RUB
Instax Shop,14006339-0239-1,2026-08-20,59,ReturnFlowLogistic,2082847183,1,,-56,RUB
Instax Shop,93823339-0140-1,2026-08-10,69,SaleCommission,2078708952,1,1097,-482.68,RUB
Instax Shop,93823339-0140-1,2026-08-10,32,Logistic,2078708952,1,,-65,RUB
Instax Shop,93823339-0140-1,2026-08-10,29,LastMileCourier,2078708952,1,,-12.65,RUB
Instax Shop,93823339-0140-1,2026-08-10,74,StarsMembership,2078708952,1,,-16.46,RUB
Instax Shop,91190492-0113-1,2026-08-11,69,SaleCommission,1854586842,1,947,-464.03,RUB
Instax Shop,91190492-0113-1,2026-08-11,74,StarsMembership,1854586842,1,,-14.21,RUB
Instax Shop,91190492-0113-1,2026-08-11,32,Logistic,1854586842,1,,-59,RUB
Instax Shop,91190492-0113-1,2026-08-11,29,LastMileCourier,1854586842,1,,-8.65,RUB
Instax Shop,72432002-0218-1,2026-08-10,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,72432002-0218-1,2026-08-10,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,72432002-0218-1,2026-08-10,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,83572754-0238-1,2026-08-11,29,LastMileCourier,1281295474,1,,-8.54,RUB
Instax Shop,83572754-0238-1,2026-08-11,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,83572754-0238-1,2026-08-11,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,83572754-0238-1,2026-08-11,32,Logistic,1281295474,1,,-65,RUB
Instax Shop,0129538495-0174-1,2026-08-12,32,Logistic,2082847183,1,,-65,RUB
Instax Shop,0129538495-0174-1,2026-08-12,74,StarsMembership,2082847183,1,,-17.96,RUB
Instax Shop,0129538495-0174-1,2026-08-12,29,LastMileCourier,2082847183,1,,-7.15,RUB
Instax Shop,0129538495-0174-1,2026-08-12,69,SaleCommission,2082847183,1,1197,-586.53,RUB
Instax Shop,0207558287-0116-1,2026-08-11,32,Logistic,2086979848,1,,-59,RUB
Instax Shop,0207558287-0116-1,2026-08-11,74,StarsMembership,2086979848,1,,-16.16,RUB
Instax Shop,0207558287-0116-1,2026-08-11,69,SaleCommission,2086979848,1,1077,-527.73,RUB
Instax Shop,0207558287-0116-1,2026-08-11,29,LastMileCourier,2086979848,1,,-11.22,RUB
Instax Shop,85881210-0460-1,2026-08-10,29,LastMileCourier,2078708952,1,,-6.05,RUB
Instax Shop,85881210-0460-1,2026-08-10,32,Logistic,2078708952,1,,-59,RUB
Instax Shop,85881210-0460-1,2026-08-10,74,StarsMembership,2078708952,1,,-16.46,RUB
Instax Shop,85881210-0460-1,2026-08-10,69,SaleCommission,2078708952,1,1097,-482.68,RUB
Instax Shop,38531315-0178-2,2026-08-13,74,StarsMembership,758898715,1,,-17.96,RUB
Instax Shop,38531315-0178-2,2026-08-13,32,Logistic,758898715,1,,-57,RUB
Instax Shop,38531315-0178-2,2026-08-13,69,SaleCommission,758898715,1,1197,-586.53,RUB
Instax Shop,38531315-0178-2,2026-08-13,29,LastMileCourier,758898715,1,,-6.27,RUB
Instax Shop,0112604356-0059-1,2026-08-12,29,LastMileCourier,4893687016,1,,-12.11,RUB
Instax Shop,0112604356-0059-1,2026-08-12,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,0112604356-0059-1,2026-08-12,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,0112604356-0059-1,2026-08-12,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,23727375-0479-11,2026-08-11,29,LastMileCourier,4893687016,1,,-8.85,RUB
Instax Shop,23727375-0479-11,2026-08-11,32,Logistic,4893687016,1,,-148.76,RUB
Instax Shop,23727375-0479-11,2026-08-11,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,23727375-0479-11,2026-08-11,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,0232328783-0063-3,2026-08-15,32,Logistic,2082848281,1,,-59,RUB
Instax Shop,0232328783-0063-3,2026-08-15,69,SaleCommission,2082848281,1,1197,-586.53,RUB
Instax Shop,0232328783-0063-3,2026-08-15,29,LastMileCourier,2082848281,1,,-8.5,RUB
Instax Shop,0232328783-0063-3,2026-08-15,74,StarsMembership,2082848281,1,,-17.96,RUB
Instax Shop,87725099-0132-1,2026-08-12,69,SaleCommission,908818342,1,1097,-537.53,RUB
Instax Shop,87725099-0132-1,2026-08-12,32,Logistic,908818342,1,,-65,RUB
Instax Shop,87725099-0132-1,2026-08-12,74,StarsMembership,908818342,1,,-16.46,RUB
Instax Shop,87725099-0132-1,2026-08-12,29,LastMileCourier,908818342,1,,-9.76,RUB
Instax Shop,0218091984-0019-1,2026-08-11,69,SaleCommission,1414409252,1,677,-331.73,RUB
Instax Shop,0218091984-0019-1,2026-08-11,32,Logistic,1414409252,1,,-65,RUB
Instax Shop,0218091984-0019-1,2026-08-11,29,LastMileCourier,1414409252,1,,-9.67,RUB
Instax Shop,0218091984-0019-1,2026-08-11,74,StarsMembership,1414409252,1,,-10.16,RUB
Instax Shop,31321772-0572-1,2026-08-13,32,Logistic,2965617581,1,,-65,RUB
Instax Shop,31321772-0572-1,2026-08-13,29,LastMileCourier,2965617581,1,,-8.83,RUB
Instax Shop,31321772-0572-1,2026-08-13,69,SaleCommission,2965617581,1,547,-229.74,RUB
Instax Shop,31321772-0572-1,2026-08-13,74,StarsMembership,2965617581,1,,-8.21,RUB
Instax Shop,47249228-0011-1,2026-08-10,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,47249228-0011-1,2026-08-10,29,LastMileCourier,2090798532,1,,-6.82,RUB
Instax Shop,47249228-0011-1,2026-08-10,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,47249228-0011-1,2026-08-10,32,Logistic,2090798532,1,,-98.76,RUB
Instax Shop,0172927960-0077-7,2026-08-13,59,ReturnFlowLogistic,4893687016,1,,-56,RUB
Instax Shop,0172927960-0077-7,2026-08-13,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,0172927960-0077-7,2026-08-13,45,PickUpPointReturnAcceptance,4893687016,1,,-15,RUB
Instax Shop,0172927960-0077-7,2026-08-13,29,LastMileCourier,4893687016,1,,-8.78,RUB
Instax Shop,08861684-0263-1,2026-08-21,32,Logistic,908559995,1,,-60,RUB
Instax Shop,08861684-0263-1,2026-08-17,39,PackingFee,908559995,1,,-10,RUB
Instax Shop,08861684-0263-1,2026-08-17,38,PackageCost,908559995,1,,-5,RUB
Instax Shop,08861684-0263-1,2026-08-21,29,LastMileCourier,908559995,1,,-10.12,RUB
Instax Shop,08861684-0263-1,2026-08-21,59,ReturnFlowLogistic,908559995,1,,-56,RUB
Instax Shop,08861684-0263-1,2026-08-21,45,PickUpPointReturnAcceptance,908559995,1,,-15,RUB
Instax Shop,38068000-0461-1,2026-08-13,29,LastMileCourier,908818342,1,,-11.37,RUB
Instax Shop,38068000-0461-1,2026-08-13,74,StarsMembership,908818342,1,,-16.46,RUB
Instax Shop,38068000-0461-1,2026-08-13,32,Logistic,908818342,1,,-65,RUB
Instax Shop,38068000-0461-1,2026-08-13,69,SaleCommission,908818342,1,1097,-537.53,RUB
Instax Shop,55785322-0269-1,2026-08-17,59,ReturnFlowLogistic,4893687016,1,,-56,RUB
Instax Shop,55785322-0269-1,2026-08-17,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,72421494-0103-1,2026-08-13,74,StarsMembership,2082847183,1,,-17.96,RUB
Instax Shop,72421494-0103-1,2026-08-13,32,Logistic,2082847183,1,,-163.76,RUB
Instax Shop,72421494-0103-1,2026-08-13,69,SaleCommission,2082847183,1,1197,-586.53,RUB
Instax Shop,72421494-0103-1,2026-08-13,29,LastMileCourier,2082847183,1,,-8.91,RUB
Instax Shop,15625781-0111-1,2026-08-13,69,SaleCommission,2090798532,1,497,-243.53,RUB
Instax Shop,15625781-0111-1,2026-08-13,32,Logistic,2090798532,1,,-101.76,RUB
Instax Shop,15625781-0111-1,2026-08-13,74,StarsMembership,2090798532,1,,-7.46,RUB
Instax Shop,15625781-0111-1,2026-08-13,29,LastMileCourier,2090798532,1,,-8.25,RUB
Instax Shop,44862023-0099-1,2026-08-31,29,LastMileCourier,2090798379,1,,-7.55,RUB
Instax Shop,44862023-0099-1,2026-08-31,32,Logistic,2090798379,1,,-59,RUB
Instax Shop,44862023-0099-1,2026-08-31,59,ReturnFlowLogistic,2090798379,1,,-56,RUB
Instax Shop,44862023-0099-3,2026-08-31,29,LastMileCourier,2090798532,1,,-7.55,RUB
Instax Shop,44862023-0099-3,2026-08-31,32,Logistic,2090798532,1,,-59,RUB
Instax Shop,44862023-0099-3,2026-08-31,59,ReturnFlowLogistic,2090798532,1,,-56,RUB
Instax Shop,36857337-0035-1,2026-08-16,74,StarsMembership,1393784711,1,,-17.96,RUB
Instax Shop,36857337-0035-1,2026-08-16,69,SaleCommission,1393784711,1,1197,-586.53,RUB
Instax Shop,36857337-0035-1,2026-08-16,32,Logistic,1393784711,1,,-57,RUB
Instax Shop,36857337-0035-1,2026-08-16,29,LastMileCourier,1393784711,1,,-7.49,RUB
Instax Shop,28083921-0710-1,2026-08-13,29,LastMileCourier,2082848101,1,,-7.73,RUB
Instax Shop,28083921-0710-1,2026-08-13,32,Logistic,2082848101,1,,-56,RUB
Instax Shop,28083921-0710-1,2026-08-13,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,28083921-0710-1,2026-08-13,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,89119634-0106-1,2026-08-12,29,LastMileCourier,4893687016,1,,-8.49,RUB
Instax Shop,89119634-0106-1,2026-08-12,32,Logistic,4893687016,1,,-65,RUB
Instax Shop,89119634-0106-1,2026-08-12,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,89119634-0106-1,2026-08-12,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,0223275393-0137-1,2026-08-17,74,StarsMembership,2396998748,1,,-17.96,RUB
Instax Shop,0223275393-0137-1,2026-08-17,32,Logistic,2396998748,1,,-66,RUB
Instax Shop,0223275393-0137-1,2026-08-17,69,SaleCommission,2396998748,1,1197,-586.53,RUB
Instax Shop,0223275393-0137-1,2026-08-17,98,DeliveryToHandoverPlaceByOzon,2396998748,1,,-25,RUB
Instax Shop,33805957-0291-1,2026-08-14,32,Logistic,1281295474,1,,-66,RUB
Instax Shop,33805957-0291-1,2026-08-14,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,33805957-0291-1,2026-08-14,29,LastMileCourier,1281295474,1,,-6.16,RUB
Instax Shop,33805957-0291-1,2026-08-14,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,06187855-0064-1,2026-08-19,45,PickUpPointReturnAcceptance,2090798474,1,,-15,RUB
Instax Shop,06187855-0064-1,2026-08-19,59,ReturnFlowLogistic,2090798474,1,,-56,RUB
Instax Shop,06187855-0064-1,2026-08-19,32,Logistic,2090798474,1,,-58,RUB
Instax Shop,06187855-0064-1,2026-08-19,29,LastMileCourier,2090798474,1,,-11.03,RUB
Instax Shop,56083766-0046-1,2026-08-14,74,StarsMembership,2090798379,1,,-7.46,RUB
Instax Shop,56083766-0046-1,2026-08-14,32,Logistic,2090798379,1,,-98.76,RUB
Instax Shop,56083766-0046-1,2026-08-14,29,LastMileCourier,2090798379,1,,-10.31,RUB
Instax Shop,56083766-0046-1,2026-08-14,69,SaleCommission,2090798379,1,497,-243.53,RUB
Instax Shop,49975556-0145-1,2026-08-20,98,DeliveryToHandoverPlaceByOzon,4893687016,1,,-25,RUB
Instax Shop,49975556-0145-1,2026-08-20,32,Logistic,4893687016,1,,-72,RUB
Instax Shop,49975556-0145-1,2026-08-20,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,55346091-0305-1,2026-08-13,29,LastMileCourier,2082848101,1,,-10.04,RUB
Instax Shop,55346091-0305-1,2026-08-13,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,55346091-0305-1,2026-08-13,32,Logistic,2082848101,1,,-65,RUB
Instax Shop,55346091-0305-1,2026-08-13,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,77580409-0142-1,2026-08-13,74,StarsMembership,1281292708,1,,-17.96,RUB
Instax Shop,77580409-0142-1,2026-08-13,69,SaleCommission,1281292708,1,1197,-586.53,RUB
Instax Shop,77580409-0142-1,2026-08-13,32,Logistic,1281292708,1,,-65,RUB
Instax Shop,77580409-0142-1,2026-08-13,29,LastMileCourier,1281292708,1,,-10.09,RUB
Instax Shop,0247072786-0175-1,2026-08-29,29,LastMileCourier,1283113732,1,,-16.67,RUB
Instax Shop,0247072786-0175-1,2026-08-29,59,ReturnFlowLogistic,1283113732,1,,-56,RUB
Instax Shop,0247072786-0175-1,2026-08-29,32,Logistic,1283113732,1,,-65,RUB
Instax Shop,0157608802-0201-1,2026-08-19,59,ReturnFlowLogistic,1393848851,1,,-57,RUB
Instax Shop,0157608802-0201-1,2026-08-19,29,LastMileCourier,1393848851,1,,-7.44,RUB
Instax Shop,0157608802-0201-1,2026-08-19,32,Logistic,1393848851,1,,-72,RUB
Instax Shop,0173819050-0065-4,2026-08-18,29,LastMileCourier,2082847117,1,,-11.51,RUB
Instax Shop,0173819050-0065-4,2026-08-18,32,Logistic,2082847117,1,,-68,RUB
Instax Shop,0173819050-0065-4,2026-08-18,69,SaleCommission,2082847117,1,1197,-586.53,RUB
Instax Shop,0173819050-0065-4,2026-08-18,74,StarsMembership,2082847117,1,,-17.96,RUB
Instax Shop,73517876-0242-1,2026-08-18,29,LastMileCourier,2980607848,1,,-9.21,RUB
Instax Shop,73517876-0242-1,2026-08-18,74,StarsMembership,2980607848,1,,-17.96,RUB
Instax Shop,73517876-0242-1,2026-08-18,32,Logistic,2980607848,1,,-68,RUB
